id,name,assoc_names,original_langauge,authors,genres,tags,start_year,licensed,original_publisher,english_publisher,complete_original,chapters_original_current,complete_translated,chapter_latest_translated,release_freq,activity_week_rank,activity_month_rank,activity_all_time_rank,on_reading_lists,reading_list_month_rank,reading_list_all_time_rank,rating,rating_votes,related_series_ids,recommended_series_ids,recommendation_list_ids
19703,The 28th Love God from the Clone Shop,['克隆铺第28位爱神'],chinese,"['ren xuxia', '弦悠']","['fantasy', 'mystery', 'romance', 'sci-fi']",['modern day'],,,sina book,,True,151 chapters,False,v1c5,105.0,2000,2000,6159,130,5884,6001,1.8,9,,,
20950,The Basketball Captain is Determined to Date Me,['篮球队长非要跟我谈恋爱'],chinese,['晏十日'],"['romance', 'school life', 'shounen ai']","['academy', 'doting love interests', 'love interest falls in love first', 'military', 'modern day', 'shameless protagonist']",2016,,jjwxc,,True,24 chapters,False,c6,73.3,4298,4006,4520,549,2536,4045,4.2,19,,"['12665', '15883', '18635', '19623', '11133', '14954']",[717]
20747,Witch Rebirth: Strike the Vampire,"['Eoneu Manyeoui Hoegwilog', '어느 마녀의 회귀록']",korean,"['hang nang', '항낭']","['adventure', 'drama', 'fantasy', 'josei', 'mystery', 'psychological', 'romance', 'supernatural']","['adapted to manhwa', 'aristocracy', 'beautiful female lead', 'caring protagonist', 'character growth', 'cold love interests', 'coming of age', 'contracts', 'curses', 'death', 'different social status', 'discrimination', 'enemies become lovers', 'evil religions', 'fantasy world', 'female protagonist', 'handsome male lead', 'hated protagonist', 'honest protagonist', 'kingdom building', 'kingdoms', 'magic', 'male yandere', 'manipulative characters', 'mysterious past', 'naive protagonist', 'nobles', 'religions', 'schemes and conspiracies', 'strong love interests', 'transmigration', 'vampires', 'wars', 'witches']",2016,,naver,,True,,False,c20,29.7,4298,4694,4528,715,4018,3588,3.2,23,,"['20543', '20678', '16548', '17497', '6509', '20164']","[3601, 414, 101]"
21541,SSS-Class Suicide Hunter,['SSS급 자살헌터'],korean,"['shin noah', '신노아']","['action', 'adult', 'adventure', 'comedy', 'fantasy', 'martial arts', 'mature', 'psychological', 'romance', 'seinen', 'supernatural']","['antihero protagonist', 'character growth', 'cheats', 'clever protagonist', 'determined protagonist', 'game elements', 'hard-working protagonist', 'lucky protagonist', 'male protagonist', 'modern day', 'monsters', 'parallel worlds', 'resurrection', 'suicides', 'sword and magic', 'time travel', 'weak to strong']",2018,False,j plus media,,False,372 chapters,False,,89.0,1080,1263,1957,2669,392,1431,4.4,124,,"['19744', '28699', '17281', '20312', '18089', '20290']","[9413, 9085, 8899, 6543, 5830]"
19071,Villainess VS Zombies,['悪役令嬢 vs ゾンビ'],japanese,['ダイスケ'],"['action', 'fantasy', 'horror']","['broken engagement', 'depictions of cruelty', 'female protagonist', 'r-15', 'zombies']",2018,,syosetu,,False,9 chapters,False,c3,193.0,4298,3994,4253,627,3717,3821,3.9,27,,['4130'],"[5560, 1685]"
21610,Owaru Isekai no Arukikata,"['How to Walk  at The Ending Different World', '– Former Superpower Girl OL (26) Burn The World Tree in Different World with Saint of Ruin (13) –', '終わる異世界の歩き方〜元異能少女OL（26才）は異世界で滅びの聖女（13才）と世界樹を燃やす〜']",japanese,"['kaeruda ameko', '蛙田あめこ']","['fantasy', 'tragedy', 'yuri']","['oneshot', 'past plays a big role', 'tragic past']",2019,,syosetu,,True,,,oneshot,2000.0,2000,2000,5627,188,3894,5610,3.8,17,,,[1580]
20385,Sweet Chief Secretary,['首席甜秘：帝少欠收拾'],chinese,['qing cheng xiao'],"['comedy', 'drama', 'josei', 'mature', 'romance', 'slice of life']","['boss-subordinate relationship', 'female protagonist', 'modern day']",2019,True,zongheng,tapread,False,552 chapters,False,c78,27.8,2000,4686,2555,578,1595,3972,3.2,34,,"['1303', '16072', '3255', '2233', '13246']","[9300, 2435]"
21594,My Childhood Buddy Keeps Trying To Turn Me Gay,"['TMG', '发小总想掰弯我']",chinese,[],"['comedy', 'romance', 'shounen ai', 'slice of life']","['childhood friends', 'modern day', 'short story']",2019,,jjwxc,,True,5 chapters,,extra,0.5,2512,3482,2406,1766,1871,2106,4.4,145,,"['23530', '30020', '15883', '17482']","[9446, 8974, 7726, 7274, 7229]"
21413,Online Farmer,['神豪农场主'],chinese,['君子何为皇'],"['fantasy', 'supernatural']","['farming', 'magical space', 'male protagonist', 'modern day', 'weak to strong']",2018,,qidian,,True,369 chapters,False,c7,59.4,2000,2000,5315,213,2899,5440,3.4,10,,"['15690', '21253']",
1122,Shoushimin Series,"['The Petit Bourgeois Series', '小市民シリーズ']",japanese,['yonezawa honobu'],"['mystery', 'slice of life']","['adapted to manga', 'male protagonist']",2004,False,tokyo sogensha,,False,4 volumes,False,v1c1 part1,872.5,2000,2000,6436,88,5838,6281,3.0,6,,,
12944,Artifact Planting Space,['神器种植空间'],chinese,['缠绕在指尖的灵感'],"['action', 'adventure', 'fantasy', 'martial arts', 'mystery', 'wuxia']","['artifacts', 'cheats', 'cultivation', 'domestic affairs', 'farming', 'magic', 'magical space', 'male protagonist', 'nobles', 'politics', 'romantic subplot', 'slow romance', 'unique cultivation technique', 'wars']",2017,,qidian,,True,545 chapters,False,c31,33.4,2000,4002,2715,784,2052,3424,3.3,43,,"['4623', '7816', '6568']",
1307,CtG – Zero kara Sodateru Dennou Shoujo,['CtG ─ゼロから育てる電脳少女─'],japanese,['gangudou'],"['action', 'adventure', 'comedy', 'romance', 'sci-fi', 'shounen']","['adopted children', 'childcare', 'cute children', 'doting parents', 'loli', 'male protagonist', 'mmorpg', 'parent complex', 'virtual reality']",2014,False,kadokawa shoten,,False,3 volumes,False,v3c1 part5,117.8,2394,3683,2205,3084,5172,1198,4.3,103,,"['714', '5903', '8122', '11575', '17866', '7344']","[8416, 5462]"
18675,Let’s Manage the Tower,"['Tō no Kanri o Shitemiyō', '塔の管理をしてみよう']",japanese,"['sousyu', '早秋']","['ecchi', 'fantasy', 'harem', 'romance', 'slice of life']","['adapted to manga', 'angels', 'dungeons', 'elves', 'goblins', 'god-human relationship', 'god protagonist', 'lack of common sense', 'magic', 'magical technology', 'male protagonist', 'monsters', 'polygamy', 'r-15', 'spirits', 'strong love interests', 'succubus', 'transported to another world', 'vampires', 'weak protagonist']",2014,,shinkigensha,,True,1357 chapters,False,v1c1 part7,75.8,3164,2205,3324,1326,4101,2597,3.5,46,,"['5392', '12735']",
15076,The Forsaken Hero,"['Suterareta Yuusha no Eiyuutan (LN)', 'Suterareta Yuusha wa Maou to Narite Shi ni Modoru', 'The Forsaken Hero Returns From Death to be the Demon King', '捨てられた勇者は魔王となりて死に戻る']",japanese,['yujima ran'],"['action', 'adventure', 'comedy', 'ecchi', 'fantasy', 'harem', 'mature', 'psychological', 'romance', 'seinen']","['adventurers', 'antihero protagonist', 'appearance changes', 'beautiful female lead', 'betrayal', 'bullying', 'charming protagonist', 'clingy lover', 'conditional power', 'cunning protagonist', 'dark', 'death', 'death of loved ones', 'demon lord', 'demons', 'dungeons', 'enemies become lovers', 'evil gods', 'fantasy world', 'fat to fit', 'former hero', 'game elements', 'goddesses', 'gods', 'handsome male lead', 'heroes', 'hidden abilities', 'hiding true identity', 'immortals', 'knights', 'level system', 'love interest falls in love first', 'male protagonist', 'monsters', 'multiple transported individuals', 'near-death experience', 'obsessive love', 'overpowered protagonist', 'past plays a big role', 'personality changes', 'r-15', 'revenge', 'ruthless protagonist', 'slave harem', 'slaves', 'special abilities', 'strong love interests', 'strong to stronger', 'sudden strength gain', 'summoned hero', 'summoning magic', 'sword and magic', 'transported to another world', 'ugly to beautiful', 'weak to strong', 'yandere']",2017,False,futabasha,,False,3 volumes,False,v2c2,46.8,3680,3696,1165,4185,1921,794,3.8,134,['694'],"['454', '6103', '23653']","[8199, 2923, 2562, 2204]"
21589,The Yandere Prince’s Fleeing Cinderella,"['Yandere Ouji no Nigegoshi Cinderella', 'ヤンデレ おうじ の にげごし シンデレラ', 'ヤンデレ王子の逃げ腰シンデレラ']",japanese,['柳月ほたる'],"['comedy', 'josei', 'romance']","['adapted to manga', 'boss-subordinate relationship', 'female protagonist', 'male yandere', 'modern day', 'office romance', 'r-18', 'yandere']",2017,False,syosetu,,True,9 chapters,False,c1,405.0,4298,3321,4332,761,4006,3470,3.8,27,,"['21916', '21817', '21030']","[9465, 6811, 5146, 3601]"
20752,"Xuan Wang Above, Di Daughter Runs Away","['XWA', '玄王在上，嫡女溜边跑']",chinese,['lou nan'],"['historical', 'josei', 'romance']","['doctors', 'female protagonist', 'royalty', 'transmigration']",,,3g书城,,True,720 chapters,False,c9,50.6,2000,3718,3889,712,2795,3597,3.5,26,,,
9639,Dungeons Appeared in Real Life,"['A Dungeon was Born in the Real World', 'Real Sekai ni Dungeon ga Dekita', 'RL Dungeons', 'リアル世界にダンジョンが出来た']",japanese,['ダンジョンマスター'],"['action', 'adventure', 'comedy', 'fantasy', 'slice of life']","['alternate world', 'beast companions', 'dungeons', 'farming', 'firearms', 'game elements', 'male protagonist', 'modern day', 'monsters', 'post-apocalyptic', 'sword and magic']",2015,,syosetu,,False,2 volumes,False,c43,39.2,2056,1952,1117,2580,1543,1484,3.6,89,,"['7206', '15128', '7901', '7050', '13870', '10681']",
21484,I’ve Possessed the Demon Sovereign’s Body,['我夺舍了魔皇'],chinese,"['august eagle', 'ba yue fei ying', '八月飞鹰']","['martial arts', 'xianxia']","['alchemy', 'artifact crafting', 'artifacts', 'body tempering', 'buddhism', 'calm protagonist', 'cultivation', 'cunning protagonist', 'dao comprehension', 'demon lord', 'demons', 'famous protagonist', 'handsome male lead', 'loyal subordinates', 'lucky protagonist', 'magic formations', 'male protagonist', 'manipulative characters', 'misunderstandings', 'overpowered protagonist', 'parody', 'politics', 'proactive protagonist', 'protagonist strong from the start', 'schemes and conspiracies', 'strong to stronger', 'transmigration', 'unique weapons', 'wars', 'wealthy characters']",2019,,qidian,,True,755 chapters,False,c2,205.5,1925,2930,3999,422,3663,4453,4.1,36,"['1136', '6400']","['17574', '8659', '20312', '17042', '15780']",
5680,"It Seems That I’ve Slipped Into a Different World. Also, My Gender Has Changed.","['Another World, Another Gender', 'Different World Gender Change', 'どうやら俺は育つ世界を間違えたらしい。あと性別も']",japanese,"['yamabuki yumi', '山吹弓美']","['comedy', 'fantasy', 'gender bender', 'mystery', 'romance', 'slice of life', 'supernatural']","['doting parents', 'engagement', 'female protagonist', 'magic', 'male to female', 'nobles', 'returning from another world', 'sister complex', 'transmigration', 'transported to another world', 'younger brothers']",2014,False,syosetu,,True,136 chapters,,epilogue,2.9,3164,2084,837,3963,1690,848,3.5,195,,"['19910', '6612', '6129', '1484', '2260', '406']","[2628, 1774, 1367, 135, 114]"
6317,Life Mission,['라이프 미션'],korean,"['mong yeon', '몽연']","['action', 'adventure', 'drama', 'fantasy', 'mature', 'mecha', 'mystery', 'psychological', 'sci-fi', 'tragedy']","['apocalypse', 'artificial intelligence', 'betrayal', 'business management', 'clever protagonist', 'firearms', 'game elements', 'gore', 'guilds', 'humanoid protagonist', 'male protagonist', 'modern day', 'monsters', 'parasites', 'strategic battles', 'strength-based social hierarchy', 'survival game', 'transported to another world', 'virtual reality', 'wars', 'weak to strong']",2015,,kw books,,True,202 chapters,,c277-279,14.0,650,1719,618,5598,1124,499,3.8,302,,"['5651', '7206', '1220', '8104', '8784', '4471']","[4800, 4633, 3591, 2515, 1413]"
12565,The World After the Fall,"['TWATF', '멸망 이후의 세계']",korean,"['sing-shong', '싱숑']","['action', 'adventure', 'drama', 'fantasy', 'mystery']","['alternate world', 'angels', 'apocalypse', 'assassins', 'clever protagonist', 'cunning protagonist', 'demons', 'determined protagonist', 'dragons', 'game elements', 'gods', 'grinding', 'hard-working protagonist', 'magic beasts', 'male protagonist', 'monsters', 'multiple transported individuals', 'overpowered protagonist', 'special abilities', 'spirits', 'sudden strength gain', 'sword and magic', 'sword wielder', 'time skip', 'unique weapons', 'world travel']",2016,,munpia,webnovel,False,247 chapters,,c22,0.4,1196,1175,760,4172,2496,799,4.0,309,,"['8784', '18089', '7206', '12299', '12114', '8104']","[9319, 8884, 8832, 7776, 7097]"
13662,Transmigrator Meets Reincarnator,"['TMR', 'Xuyên không gặp trọng sinh', 'Xuyên qua nữ gặp được trọng sinh nam', '穿越女遇到重生男']",chinese,"['snow mountain mists', 'xue shan lan', '雪山岚']","['drama', 'josei', 'romance', 'slice of life']","['ancient china', 'arranged marriage', 'beautiful female lead', 'bickering couple', 'business management', 'calm protagonist', 'carefree protagonist', 'charming protagonist', 'clever protagonist', 'cold love interests', 'confident protagonist', 'cooking', 'couple growth', 'female protagonist', 'handsome male lead', 'jealousy', 'love interest falls in love first', 'male yandere', 'misunderstandings', 'pragmatic protagonist', 'pregnancy', 'previous life talent', 'reincarnation', 'royalty', 'second chance', 'slow romance', 'strong love interests', 'transmigration', 'tsundere']",2016,True,17k,volare novels,True,709 chapters,,c709 (end),0.3,1498,974,32,11319,396,99,4.3,987,,"['11567', '21980', '2577', '16647', '13422', '16324']","[9403, 9339, 9184, 9132, 8869]"
21004,"Young Girls, Their Guns and Commander",['少女与枪与指挥官'],chinese,['川香麻辣鸡肉锅'],"['action', 'mecha', 'sci-fi']","['apocalypse', 'caring protagonist', 'discrimination', 'firearms', 'futuristic setting', 'military', 'romantic subplot', 'schemes and conspiracies', 'soldiers', 'wars']",2018,,sfacg,wu jizun,True,,,c35,0.9,2000,2000,4278,312,5576,4914,3.4,27,,['21234'],
20985,Adore Trick of Beauty,"['Měirén móu', '美人谋']",chinese,"['bing lan sha', '冰蓝纱']","['drama', 'harem', 'historical', 'josei', 'romance', 'tragedy']","['ancient china', 'beautiful female lead', 'betrayal', 'clever protagonist', 'female protagonist', 'handsome male lead', 'imperial harem', 'politics', 'revenge']",2012,,chongqing press,,True,699 chapters,False,c33,28.1,3680,4657,3708,425,2447,4436,4.0,29,,"['6491', '9010', '28630']",[2134]
13845,"Apocalypse Rebirth: Chief, Don’t Move!",['末世重生：军长大人，不许动'],chinese,"['hairball that can fly', '会飞的毛球']","['action', 'drama', 'fantasy', 'romance', 'shoujo', 'supernatural']","['apocalypse', 'beautiful female lead', 'calm protagonist', 'child abuse', 'childcare', 'cold protagonist', 'couple growth', 'familial love', 'family', 'female protagonist', 'handsome male lead', 'love interest falls in love first', 'military', 'misunderstandings', 'ruthless protagonist', 'second chance', 'special abilities', 'survival', 'zombies']",2016,,qidian,,True,1479 chapters,False,c55,30.9,2951,2000,1935,1667,2396,2212,3.9,96,,"['15005', '165', '7041', '13943', '15112', '13422']","[7777, 2713, 1313]"
21357,"I’ve Been Reincarnated as this Game’s Villainess, I’ll Train the Main Capture Target to be a Yandere","['Otome Game no Akuyaku Kyara ni Tenseishita no de, Main Kouryakutaishou wo Yandere ni Choukyoushimasu', 'おとめ ゲーム の あくやく キャラ に てんせいした ので 、メイン こうりゃくたいしょう を ヤンデレ に ちょうきょうします', '乙女ゲームの悪役キャラに転生したので、メイン攻略対象をヤンデレに調教します']",japanese,['黒井雛'],"['psychological', 'romance', 'shoujo']","['cunning protagonist', 'female protagonist', 'male yandere', 'manipulative characters', 'modern day', 'obsessive love', 'otome game', 'possessive characters', 'protagonist falls in love first', 'reincarnated in a game world', 'short story', 'villainess noble girls', 'yandere']",2014,False,syosetu,,True,2,,part2,6.5,1041,1200,2111,2174,1945,1750,4.3,157,,"['20811', '21916', '538', '21817', '17274']","[8455, 6463, 5560, 5471, 5344]"
20445,Kar98K Upon Touchdown!,['落地一把98K'],chinese,['midnight iced'],['action'],"['e-sports', 'gamers', 'male protagonist', 'modern day']",2018,,,,False,1183 chapters,False,c83,28.1,2000,2000,4005,224,1968,5382,2.0,42,,,
20391,Give Me Your Hands and Marry Me,['束手成婚'],chinese,['yao yao zhi xin'],"['drama', 'josei', 'romance', 'slice of life']","['abusive characters', 'modern day', 'r*pe', 'schemes and conspiracies']",2019,True,zongheng,tapread,,,False,c69,28.1,2000,2000,2519,712,1866,3594,2.8,36,,"['8414', '19595', '15256', '10694']","[9300, 884]"
17111,"I Become a Staff Officer in the Demon Army, but I Can Only Do Office Work!","['Demon Army Staff Officer', 'Maougun no Kanbu ni Natta kedo Jimu Shigoto shika Dekimasen', '魔王軍の幹部になったけど事務仕事しかできません']",japanese,"['waruichi', '悪一']",['fantasy'],"['army', 'demon lord', 'male protagonist', 'management', 'military', 'transported to another world', 'wars']",2016,,syosetu,,False,197 chapters,False,v1c31,39.3,3680,4672,2212,1542,2770,2329,3.6,49,,"['3513', '2076']",
